Friday, 1, 0, 31, Indoor_Motion, Contact, OPEN
Friday, 8, 5, 16, Indoor_Motion, Contact, CLOSED
Friday, 8, 5, 19, Indoor_Motion, Contact, OPEN
Friday, 8, 5, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 5, 25, Indoor_Motion, Contact, OPEN
Friday, 8, 5, 28, Indoor_Motion, Contact, CLOSED
Friday, 8, 5, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 5, 40, Indoor_Motion, Contact, CLOSED
Friday, 8, 5, 41, Indoor_Motion, Contact, OPEN
Friday, 8, 5, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 9, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 17, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 33, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 46, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 50, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 56, Indoor_Motion, Contact, OPEN
Friday, 8, 6, 57, Indoor_Motion, Contact, CLOSED
Friday, 8, 6, 58, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 2, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 8, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 20, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 22, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 24, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 29, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 49, Indoor_Motion, Contact, OPEN
Friday, 8, 7, 53, Indoor_Motion, Contact, CLOSED
Friday, 8, 7, 55, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 0, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 1, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 4, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 5, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 7, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 9, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 12, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 20, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 28, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 33, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 34, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 38, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 40, Indoor_Motion, Contact, CLOSED
Friday, 8, 8, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 8, 47, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 7, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 13, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 15, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 24, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 29, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 33, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 48, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 50, Indoor_Motion, Contact, CLOSED
Friday, 8, 9, 57, Indoor_Motion, Contact, OPEN
Friday, 8, 9, 59, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 5, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 7, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 10, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 13, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 17, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 20, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 30, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 34, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 43, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 49, Indoor_Motion, Contact, OPEN
Friday, 8, 10, 52, Indoor_Motion, Contact, CLOSED
Friday, 8, 10, 55, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 0, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 6, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 12, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 14, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 18, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 28, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 37, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 43, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 48, Indoor_Motion, Contact, CLOSED
Friday, 8, 11, 50, Indoor_Motion, Contact, OPEN
Friday, 8, 11, 53, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 1, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 4, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 11, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 15, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 16, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 21, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 30, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 34, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 12, 43, Indoor_Motion, Contact, OPEN
Friday, 8, 12, 46, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 1, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 3, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 12, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 16, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 24, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 30, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 35, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 41, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 44, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 53, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 56, Indoor_Motion, Contact, CLOSED
Friday, 8, 13, 57, Indoor_Motion, Contact, OPEN
Friday, 8, 13, 59, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 2, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 6, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 10, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 12, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 16, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 17, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 20, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 22, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 24, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 26, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 30, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 34, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 35, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 40, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 42, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 47, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 52, Indoor_Motion, Contact, CLOSED
Friday, 8, 14, 54, Indoor_Motion, Contact, OPEN
Friday, 8, 14, 59, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 1, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 3, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 9, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 14, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 17, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 24, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 33, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 38, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 43, Indoor_Motion, Contact, OPEN
Friday, 8, 15, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 15, 59, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 3, Indoor_Motion, Contact, CLOSED
Friday, 8, 16, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 8, Indoor_Motion, Contact, CLOSED
Friday, 8, 16, 30, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 33, Indoor_Motion, Contact, CLOSED
Friday, 8, 16, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 44, Indoor_Motion, Contact, CLOSED
Friday, 8, 16, 45, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 48, Indoor_Motion, Contact, CLOSED
Friday, 8, 16, 49, Indoor_Motion, Contact, OPEN
Friday, 8, 16, 51, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 5, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 6, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 9, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 11, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 15, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 27, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 28, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 36, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 38, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 44, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 45, Indoor_Motion, Contact, OPEN
Friday, 8, 17, 50, Indoor_Motion, Contact, CLOSED
Friday, 8, 17, 57, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 1, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 2, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 3, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 5, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 28, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 29, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 34, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 40, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 49, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 50, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 52, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 53, Indoor_Motion, Contact, OPEN
Friday, 8, 18, 58, Indoor_Motion, Contact, CLOSED
Friday, 8, 18, 59, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 4, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 10, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 13, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 17, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 21, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 24, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 25, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 27, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 31, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 34, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 36, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 37, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 38, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 44, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 46, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 47, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 48, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 52, Indoor_Motion, Contact, CLOSED
Friday, 8, 19, 53, Indoor_Motion, Contact, OPEN
Friday, 8, 19, 58, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 0, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 1, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 11, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 12, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 16, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 22, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 31, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 37, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 39, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 41, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 47, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 48, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 49, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 53, Indoor_Motion, Contact, CLOSED
Friday, 8, 20, 55, Indoor_Motion, Contact, OPEN
Friday, 8, 20, 57, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 3, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 6, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 13, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 18, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 22, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 29, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 33, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 46, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 51, Indoor_Motion, Contact, CLOSED
Friday, 8, 21, 52, Indoor_Motion, Contact, OPEN
Friday, 8, 21, 56, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 3, Indoor_Motion, Contact, OPEN
Friday, 8, 22, 6, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 20, Indoor_Motion, Contact, OPEN
Friday, 8, 22, 24, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 22, 30, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 22, 47, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 53, Indoor_Motion, Contact, OPEN
Friday, 8, 22, 57, Indoor_Motion, Contact, CLOSED
Friday, 8, 22, 59, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 1, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 5, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 6, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 10, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 13, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 22, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 25, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 30, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 32, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 33, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 36, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 37, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 43, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 47, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 53, Indoor_Motion, Contact, OPEN
Friday, 8, 23, 54, Indoor_Motion, Contact, CLOSED
Friday, 8, 23, 59, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 3, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 7, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 8, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 11, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 22, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 23, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 25, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 41, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 43, Indoor_Motion, Contact, CLOSED
Friday, 8, 24, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 24, 45, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 5, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 7, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 18, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 20, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 21, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 24, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 26, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 28, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 32, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 34, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 47, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 48, Indoor_Motion, Contact, CLOSED
Friday, 8, 25, 49, Indoor_Motion, Contact, OPEN
Friday, 8, 25, 53, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 6, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 11, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 12, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 13, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 15, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 23, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 24, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 25, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 30, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 31, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 36, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 46, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 51, Indoor_Motion, Contact, CLOSED
Friday, 8, 26, 54, Indoor_Motion, Contact, OPEN
Friday, 8, 26, 59, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 6, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 10, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 13, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 16, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 22, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 23, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 32, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 34, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 35, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 41, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 47, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 48, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 54, Indoor_Motion, Contact, OPEN
Friday, 8, 27, 55, Indoor_Motion, Contact, CLOSED
Friday, 8, 27, 56, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 0, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 2, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 5, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 8, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 11, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 15, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 18, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 22, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 27, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 28, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 30, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 32, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 35, Indoor_Motion, Contact, CLOSED
Friday, 8, 28, 44, Indoor_Motion, Contact, OPEN
Friday, 8, 28, 49, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 4, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 5, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 6, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 11, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 13, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 18, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 20, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 21, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 22, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 26, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 27, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 31, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 32, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 37, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 38, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 43, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 45, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 46, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 50, Indoor_Motion, Contact, OPEN
Friday, 8, 29, 52, Indoor_Motion, Contact, CLOSED
Friday, 8, 29, 59, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 2, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 14, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 17, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 19, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 24, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 27, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 28, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 39, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 42, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 46, Indoor_Motion, Contact, OPEN
Friday, 8, 30, 49, Indoor_Motion, Contact, CLOSED
Friday, 8, 30, 50, Back_Door, Contact, CLOSED
Friday, 8, 30, 55, Front_Door, Contact, ON
Friday, 8, 31, 39, Front_Door, Contact, OFF
Friday, 8, 32, 53, Presence, Switch, OFF
Friday, 11, 7, 57, Outdoor_Motion, Contact, OPEN
Friday, 11, 7, 59, Outdoor_Motion, Contact, CLOSED
Friday, 16, 49, 26, Outdoor_Motion, Contact, OPEN
Friday, 16, 49, 30, Outdoor_Motion, Contact, CLOSED
Friday, 17, 12, 2, Outdoor_Motion, Contact, OPEN
Friday, 17, 12, 5, Outdoor_Motion, Contact, CLOSED
Friday, 18, 7, 20, Presence, Switch, ON
Friday, 18, 9, 7, Front_Door, Contact, ON
Friday, 18, 9, 16, Front_Door, Contact, OFF
Friday, 18, 9, 16, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 19, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 21, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 24, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 28, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 30, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 33, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 37, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 39, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 41, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 46, Indoor_Motion, Contact, OPEN
Friday, 18, 9, 48, Indoor_Motion, Contact, CLOSED
Friday, 18, 9, 59, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 0, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 5, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 10, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 16, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 17, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 28, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 31, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 37, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 42, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 44, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 45, Indoor_Motion, Contact, CLOSED
Friday, 18, 10, 47, Indoor_Motion, Contact, OPEN
Friday, 18, 10, 52, Indoor_Motion, Contact, CLOSED
Friday, 18, 11, 0, Indoor_Motion, Contact, OPEN
Friday, 18, 11, 3, Indoor_Motion, Contact, CLOSED
